,playlist,name,followers,num_songs,av_song_pop,pct_explicit,avg_dur,av_artist_followers,pop_pct,rap_pct,rock_pct,popular_artist_pct,log_followers,log_artist_follow
0,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,18123888.0,50,82.38,0.34,208120.76,2755345.4,0.8,0.06,0.0,1.0,16.712741405098782,14.829053364761549
1,37i9dQZF1DWXDAhqlN7e6W,This Is: Max Martin,15685.0,44,55.52272727272727,0.11363636363636363,220925.45454545456,3990445.090909091,0.9772727272727273,0.0,0.022727272727272728,0.75,9.660460120624778,15.199413334250917
2,37i9dQZF1DX7Q7o98uPeg1,Funkst,397098.0,100,32.87,0.09,241358.44,319004.99,0.12,0.42,0.02,0.08,12.891938380591927,12.672962024277865
3,37i9dQZF1DX3LyU0mhfqgP,Out Now,439685.0,55,71.72727272727273,0.18181818181818182,207392.23636363636,1022414.4363636364,0.6545454545454545,0.0,0.0,0.6,12.993813840418248,13.8376774825797
4,37i9dQZF1DX35oM5SPECmN,HIIT Workout,712771.0,50,59.06,0.12,223608.12,3322068.86,0.9,0.0,0.04,0.62,13.476915469687077,15.016098297417367
5,37i9dQZF1DX7Axsg3uaDZb,Top Tracks of 2016 - USA,5211.0,100,69.13,0.45,218167.32,4829858.64,0.94,0.01,0.02,0.94,8.558527054909215,15.39032775811972
6,37i9dQZF1DWWoCDtOBjhpE,Top Female Artists of 2016 - USA,0.0,20,65.6,0.2,228151.5,5095632.5,1.0,0.0,0.0,1.0,0.0,15.443894358249082
7,37i9dQZF1DX4nYqGKSH0ld,4th of July Party,2687665.0,62,70.93548387096774,0.04838709677419355,209994.64516129033,3720910.0967741935,0.8064516129032258,0.0,0.11290322580645161,0.8709677419354839,14.804183344882276,15.12947884599796
8,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1554376.0,95,70.87368421052632,0.1368421052631579,193911.95789473684,1028009.4736842106,0.6631578947368421,0.021052631578947368,0.0,0.5473684210526316,14.256584736884996,13.843134940600903
9,7qLIVhpCFAiX1Teqf3L6Y4,Happy Birthday Cheryl!,207.0,30,32.4,0.0,219342.46666666667,1471919.5666666667,0.8333333333333334,0.0,0.03333333333333333,0.3,5.332718793265369,14.202077934567873
10,37i9dQZF1DWZlgc9GYP9tb,Hurry Home,18979.0,31,43.61290322580645,0.06451612903225806,206616.32258064515,3548537.6774193547,0.9354838709677419,0.03225806451612903,0.0,0.8064516129032258,9.85108838373692,15.082046154734783
11,37i9dQZF1DX3rxVfibe1L0,Mood Booster,163128.0,55,73.52727272727273,0.10909090909090909,200833.85454545455,1253097.3272727274,0.6909090909090909,0.05454545454545454,0.01818181818181818,0.7272727272727273,12.002290447694584,14.041128906258857
12,37i9dQZF1DWU13kKnk03AP,Daily Lift,977992.0,51,74.66666666666667,0.17647058823529413,199154.66666666666,1371456.9215686275,0.8431372549019608,0.0196078431372549,0.0,0.7254901960784313,13.793256769024397,14.131384179146213
13,37i9dQZF1DX5CdVP4rz81C,Fresh & Chill,125090.0,58,70.01724137931035,0.1724137931034483,201738.93103448275,855085.0689655172,0.5862068965517241,0.017241379310344827,0.0,0.5862068965517241,11.736788757208787,13.658956238835614
14,37i9dQZF1DX1dvMSwf27JO,Study Break,397468.0,57,61.280701754385966,0.15789473684210525,208040.12280701756,1643983.0175438595,0.8596491228070176,0.0,0.0,0.7894736842105263,12.892869706691318,14.312632524583751
15,37i9dQZF1DX70RN3TfWWJh,Workout,129752.0,50,74.96,0.08,201452.46,2304169.4,0.82,0.02,0.0,0.84,11.773380215167526,14.650230822400696
16,37i9dQZF1DX2i24iHGhL24,Single. + Loving it.,513.0,41,56.36585365853659,0.34146341463414637,216106.29268292684,3262847.0,1.0,0.0,0.0,0.8292682926829268,6.240275845170769,14.998110685110502
17,5cdRxEiQmawJaraYYEF7Di,#SundayFunday,122885.0,53,54.660377358490564,0.05660377358490566,224977.5849056604,3295939.433962264,0.9245283018867925,0.0,0.018867924528301886,0.8679245283018868,11.719004237657845,15.008201794224421
18,5LtwydYUv9Um4D2toY3Wzh,Singing in the Shower...,3102.0,41,57.97560975609756,0.1951219512195122,234887.82926829267,4197958.390243903,0.9512195121951219,0.0,0.0,0.8292682926829268,8.039802343736485,15.250108867508901
19,37i9dQZF1DWSTMvoYNwNlb,"Songs For You, Not Your Parents",55842.0,100,35.78,0.06,219394.33,2447677.62,0.87,0.01,0.03,0.43,10.930281553413765,14.710650222765839
20,37i9dQZF1DWWGeEU3DbvDJ,Billboard Music Awards 2016,695527.0,40,59.1,0.25,219775.5,6225095.75,0.95,0.0,0.0,0.925,13.452425110584212,15.644099381722855
21,0tdTsuJmnf6cRE22DMcgIq,The 2016 AMAs,79592.0,35,60.457142857142856,0.2,222629.14285714287,5388072.714285715,1.0,0.0,0.0,0.9714285714285714,11.284668864269195,15.499698312020012
22,2FmMinHNFfX3Apt34AwEqc,Top Gaming Tracks: One Year Together,2508.0,100,66.29,0.4,221821.64,5205158.262626262,0.95,0.01,0.0,0.92,7.827240901752812,15.465160665452965
23,37i9dQZF1DWYRNXjFoiid2,Pop Gaming,6724.0,100,56.06,0.14,212112.37,3235383.11,0.95,0.01,0.02,0.84,8.813438494528507,14.989657905489498
24,37i9dQZF1DX4fpCWaHOned,Confidence Boost,168638.0,50,69.9,0.18,214238.42,4289110.76,0.96,0.0,0.0,0.98,12.035509684682266,15.271589987367024
25,37i9dQZF1DWUACcBjzMiIY,Mellow Nights,735011.0,57,57.73684210526316,0.017543859649122806,235421.8245614035,3563372.50877193,0.9824561403508771,0.0,0.0,0.8421052631578947,13.507640744069379,15.08621798831532
26,37i9dQZF1DX1r5OrG7nJwS,No School No Worries,478959.0,51,57.529411764705884,0.1568627450980392,216304.80392156861,3853343.254901961,1.0,0.0,0.0,0.8627450980392157,13.079370277740031,15.164451707338628
27,37i9dQZF1DXajH6rflDNWx,Quiet Weekend,8962.0,75,56.89333333333333,0.0,237088.48,4010173.04,0.9733333333333334,0.0,0.0,0.7733333333333333,9.100748695346088,15.204344950471427
28,37i9dQZF1DWWOGXILUAh53,Skipping School,161206.0,37,54.270270270270274,0.05405405405405406,206467.72972972973,3507622.918918919,0.9459459459459459,0.0,0.02702702702702703,0.8918918918918919,11.99043832920566,15.070449134940263
29,37i9dQZF1DX7wecgiVCMdD,The Big Game 2017,22545.0,45,66.55555555555556,0.17777777777777778,221620.93333333332,4214168.711111112,0.9111111111111111,0.022222222222222223,0.0,0.8888888888888888,10.023268590855185,15.253962908404162
30,7wiCMbRM2F6PQYGLwnJ7GJ,Power Hour,160283.0,38,41.86842105263158,0.34210526315789475,222491.52631578947,4586127.02631579,0.9736842105263158,0.0,0.0,0.868421052631579,11.984696281819737,15.338546440733303
31,3Nh594yQ7PkhEPzUUAKlnH,Let Loose,1473.0,65,39.15384615384615,0.23076923076923078,215128.0,4448335.615384615,0.9538461538461539,0.0,0.0,0.7384615384615385,7.29505641646263,15.308040565165173
32,3xGWOQUB6jgHd4PLVQvbfG,Top Picks Pop,542704.0,20,48.05,0.15,233676.45,4257363.4,0.9,0.0,0.05,0.9,13.204319330578969,15.264160606447595
33,2WIkzIBRwM9wRD9innJ8b7,Top Picks Party,160357.0,20,47.65,0.25,247621.75,3739938.5,0.9,0.0,0.0,0.85,11.98515785867424,15.134579725405246
34,37i9dQZF1DWTMYgB8TqtmR,Hits idag,10008.0,49,78.9795918367347,0.14285714285714285,205627.10204081633,2525151.4897959186,0.8571428571428571,0.0,0.0,0.7142857142857143,9.211140052146748,14.741811614850691
35,37i9dQZF1DX0Uv9tZ47pWo,Girls' Night,647699.0,75,69.76,0.2,210778.85333333333,3580005.68,0.88,0.0,0.0,0.9066666666666666,13.38118136124516,15.090874944967803
36,37i9dQZF1DWXb9I5xoXLjp,50 Shades of Love,225374.0,50,51.14,0.04,250650.44,2230903.32,0.72,0.0,0.22,0.52,12.325516523446412,14.617917137648258
37,37i9dQZF1DWSKtEVXBdAHi,After Work,243756.0,57,71.98245614035088,0.10526315789473684,206387.77192982455,2033078.2105263157,0.7192982456140351,0.0,0.0,0.7543859649122807,12.403923003941756,14.525061562370423
38,37i9dQZF1DXcsT4WKI8W8r,Music for a Workday,66.0,100,57.17,0.09,209188.14,1884587.3232323232,0.83,0.0,0.02,0.52,4.189654742026425,14.449219428229105
39,37i9dQZF1DWVlLVXKTOAYa,Pop Right Now,14.0,59,75.03389830508475,0.11864406779661017,204354.88135593222,2248526.474576271,0.847457627118644,0.0,0.03389830508474576,0.7627118644067796,2.6390573296152584,14.625785659451477
40,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,10.0,88,66.02272727272727,0.1590909090909091,197114.86363636365,894680.1724137932,0.6136363636363636,0.011363636363636364,0.0,0.5227272727272727,2.302585092994046,13.7042215841342
41,37i9dQZF1DX843Qf4lrFtZ,"Young, Wild & Free",100158.0,63,67.19047619047619,0.1111111111111111,199456.03174603175,977613.2580645161,0.6825396825396826,0.047619047619047616,0.0,0.5555555555555556,11.514504218083443,13.792869429157461
42,37i9dQZF1DWYtQSOiZF6hj,Happy Birthday,2.0,31,46.0,0.06451612903225806,218528.4516129032,2226846.4838709678,0.6451612903225806,0.0,0.16129032258064516,0.5483870967741935,0.6931471805599453,14.616097009813586
43,37i9dQZF1DX0FgqHNUrZu9,Wild Cards,384804.0,54,61.75925925925926,0.24074074074074073,209102.5,429895.72222222225,0.5370370370370371,0.05555555555555555,0.037037037037037035,0.46296296296296297,12.860489392730056,12.97129795180035
44,37i9dQZF1DWYs83FtTMQFw,Hot Rhythmic,3003389.0,58,74.58620689655173,0.7931034482758621,213883.6896551724,1587887.396551724,0.5344827586206896,0.15517241379310345,0.0,0.8793103448275862,14.915251875705795,14.277915009302593
45,37i9dQZF1DX4SO57lOJWRB,HIIT-Pop,1477.0,51,73.33333333333333,0.23529411764705882,202544.88235294117,2085572.450980392,0.803921568627451,0.0196078431372549,0.0,0.8431372549019608,7.29776828253138,14.550553932356339
46,37i9dQZF1DXdxTsNp0Bzwq,Gameday,35338.0,34,78.41176470588235,0.6764705882352942,218920.41176470587,2433321.382352941,0.6470588235294118,0.14705882352941177,0.0,0.9117647058823529,10.472714151176595,14.704767706076645
47,37i9dQZF1DX7Bi6W3YuUlA,Blessings,87261.0,52,46.94230769230769,0.07692307692307693,224447.5,189100.53846153847,0.19230769230769232,0.0,0.019230769230769232,0.2692307692307692,11.37665890661652,12.150034102138733
48,37i9dQZF1DX0XUsuxWHRQd,RapCaviar,8318573.0,51,75.56862745098039,0.9803921568627451,211914.39215686274,1561226.2156862745,0.5294117647058824,0.29411764705882354,0.0,0.8627450980392157,15.934001283664033,14.260982106157782
49,37i9dQZF1DXcRXFNfZr7Tp,TGIF,1454604.0,50,72.68,0.2,202995.84,1236952.24,0.6,0.0,0.02,0.66,14.190244256595676,14.02816104109005
50,37i9dQZF1DX2A29LI7xHn1,Signed XOXO,1302273.0,70,67.8,0.8857142857142857,226759.7857142857,1236338.4142857143,0.8,0.08571428571428572,0.0,0.7285714285714285,14.079621757190768,14.027664677489739
51,37i9dQZF1DWY4xHQp97fN6,Get Turnt,3263165.0,100,71.03,0.89,214708.12,1163665.7,0.68,0.2,0.0,0.74,14.998208141259909,13.967085666711185
52,37i9dQZF1DXaKctwWdt4be,Behind The Lyrics: Hip Hop,51519.0,50,64.36,0.92,197887.98,607809.02,0.38,0.4,0.0,0.64,10.849705950651972,13.31761599976274
53,37i9dQZF1DXbYM3nMM0oPk,Mega Hit Mix,441708.0,75,74.09333333333333,0.2,214503.01333333334,4020473.2266666666,0.8933333333333333,0.013333333333333334,0.0,0.9866666666666667,12.998404309261216,15.20691017174326
54,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,103813.0,55,68.56363636363636,0.21818181818181817,203870.52727272728,1218024.3454545455,0.6545454545454545,0.03636363636363636,0.01818181818181818,0.7272727272727273,11.550346482719728,14.012740715110139
55,37i9dQZF1DX1N5uK98ms5p,Teen Party,243462.0,25,74.08,0.8,219394.12,1844148.68,0.52,0.24,0.0,0.8,12.402716151831678,14.427528308915573
56,37i9dQZF1DWSqBruwoIXkA,Down In The Dumps,59063.0,48,68.14583333333333,0.2916666666666667,233071.97916666666,1956903.1458333333,0.8125,0.0,0.0,0.75,10.986359949808731,14.486873754010581
57,37i9dQZF1DXbEm2sKzgoJ8,Make Out Jams,13023.0,30,71.23333333333333,0.5666666666666667,230880.06666666668,2741550.066666667,0.8,0.0,0.0,0.9333333333333333,9.474472303967703,14.824034036167841
58,37i9dQZF1DWWTA1Ie7iu8r,"Creepy, Stupid, Love",238210.0,50,52.28,0.16,236639.7,1724971.84,0.72,0.0,0.1,0.48,12.380907916550266,14.360721283676668
59,37i9dQZF1DWXXji4ucB51M,2017 VMAs,265528.0,74,74.44594594594595,0.43243243243243246,229003.33783783784,3741146.4594594594,0.9594594594594594,0.02702702702702703,0.0,0.9324324324324325,12.489475575497066,15.134902662379362
60,37i9dQZF1DX6taq20FeuKj,Power Gaming,6482.0,99,70.23232323232324,0.9494949494949495,218326.19191919192,3252842.3131313133,0.7575757575757576,0.1717171717171717,0.0,0.898989898989899,8.776784383701493,14.995039729989552
61,37i9dQZF1DWT5MrZnPU1zD,Hip Hop Gaming,49727.0,100,66.37,0.93,225616.34,3018461.9,0.89,0.05,0.0,0.87,10.814303324130014,14.920257954975632
62,37i9dQZF1DX5Ozry5U6G0d,Summer Party,97454.0,50,71.74,0.2,214037.32,1933842.4,0.78,0.02,0.02,0.78,11.487135750783924,14.47501946253328
63,37i9dQZF1DX8S9gwdi7dev,Halloween Party,93928.0,50,73.56,0.16,225456.18,3224308.42,0.78,0.02,0.04,0.78,11.450283810310047,14.986229041804881
64,37i9dQZF1DX1nJV5VtCtBI,Ligga?,120119.0,70,51.542857142857144,0.17142857142857143,251123.2857142857,2169917.785714286,0.7285714285714285,0.014285714285714285,0.08571428571428572,0.5428571428571428,11.696238197054289,14.59019983803131
65,37i9dQZF1DXawcx4otNoU1,Spooning,76156.0,80,57.1125,0.1625,244249.4,2076773.8125,0.7375,0.0125,0.0125,0.5625,11.240539147077568,14.546326195868879
66,37i9dQZF1DX10zKzsJ2jva,ÌâåÁViva Latino!,6634680.0,50,79.66,0.0,217256.3,1790467.62,0.5,0.1,0.02,0.94,15.707820995497217,14.397987383923116
67,37i9dQZF1DX5AVYhCeISA6,Latin Divas,35.0,70,54.285714285714285,0.04285714285714286,213324.2857142857,401070.6,0.5,0.07142857142857142,0.04285714285714286,0.18571428571428572,3.5553480614894135,12.901892750642364
68,37i9dQZF1DX4xuWVBs4FgJ,Dinner with Friends,175238.0,78,62.1025641025641,0.0641025641025641,226040.37179487178,1404050.3974358975,0.7564102564102564,0.01282051282051282,0.038461538461538464,0.4358974358974359,12.073900328943282,14.154871758533275
69,37i9dQZF1DZ06evO2GY1TG,This Is: Alesso,47998.0,36,45.333333333333336,0.027777777777777776,305023.1388888889,1666192.4444444445,0.8888888888888888,0.0,0.0,0.8888888888888888,10.778914622355282,14.326051607909642
70,0BbcjurkvWrkWxKKLzcqIP,The Perfect Crafternoon,7949.0,70,53.0,0.02857142857142857,222430.24285714285,1208537.4285714286,0.9142857142857143,0.0,0.02857142857142857,0.4,8.980801413573113,14.004921449743662
71,5v2J2noHVxPWgSrOw6lZsp,Summertime Vibes,219.0,100,44.62,0.03,220962.4,1777869.88,0.76,0.0,0.06,0.41,5.389071729816501,14.390926509025874
72,37i9dQZF1DXaDBLy2g5eIl,Friends Rewind,63821.0,55,61.45454545454545,0.12727272727272726,241319.5090909091,2020615.3454545455,0.8,0.03636363636363636,0.09090909090909091,0.6181818181818182,11.063837568778734,14.518912649450813
73,37i9dQZF1DX4o1oenSJRJd,All Out 00s,1304047.0,79,60.77215189873418,0.17721518987341772,229668.46835443037,3367856.5569620254,0.9240506329113924,0.0,0.0379746835443038,0.7721518987341772,14.08098306376399,15.02978706346173
74,0mY9BQvlpraYLzg9BfKuVa,Traffic Jams,415.0,72,54.69444444444444,0.3611111111111111,238023.5,2586861.0555555555,0.9722222222222222,0.0,0.0,0.6805555555555556,6.028278520230698,14.765955751011289
75,37i9dQZF1DWXRvPx3nttRN,Feeling Acoustically Good,246033.0,100,58.11,0.01,211240.85,1087727.66,0.57,0.0,0.02,0.29,12.413220952259147,13.899601362564622
76,37i9dQZF1DX7KWRIlkUpsl,This Is: Maroon 5,12064.0,50,45.42,0.14,236678.94,8745558.38,1.0,0.0,0.0,0.98,9.397981090247738,15.984056515740054
77,1XbPuTCA2KsqAOn9PJploZ,2004,5347.0,50,44.7,0.34,237680.78,1967777.72,0.92,0.02,0.02,0.5,8.584290934948731,14.492415403060853
78,0KIKHBXChX4m2MVm8qQk6N,2007,5019.0,50,41.22,0.32,247754.88,2136991.66,0.98,0.02,0.0,0.68,8.520985989654934,14.57490963162638
79,0BXZJ6BiA151CzaMcTKPMN,2011,245.0,50,59.26,0.28,236698.8,4518917.3,0.96,0.0,0.04,0.82,5.501258210544727,15.323782987716998
80,7z2Wo5a21ENb24YGcEdoTE,2012,124048.0,50,57.14,0.2,226988.74,6116388.66,0.98,0.0,0.02,0.8,11.72842386645874,15.62648239208263
81,23sHdrU9wnUTqYjHZQ101O,Top 100 tracks of 2014 - Sweden,202.0,100,59.55,0.06,222995.07,3632152.27,0.9,0.0,0.0,0.68,5.308267697401205,15.105335942383983
82,4nInziu6O7lNV0ucn8w7YV,Spotify Global Hits,2502.0,100,24.93,0.14,236514.66,1505605.57,0.79,0.0,0.06,0.35,7.824845691026856,14.224705747328194
83,37i9dQZF1DXbbhaSI3t8b5,Hangover Remedy,4909.0,21,43.76190476190476,0.0,244260.90476190476,2112987.285714286,0.7619047619047619,0.047619047619047616,0.19047619047619047,0.6190476190476191,8.498825534058053,14.563613279407486
84,37i9dQZF1DX1BZAJSPNjVr,A Side of Sunshine,10231.0,35,41.31428571428572,0.05714285714285714,219422.77142857143,3442562.3714285716,0.8857142857142857,0.0,0.02857142857142857,0.6857142857142857,9.23317760587894,15.051726627482857
85,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,109002.0,50,68.86,0.26,226343.26,5244192.44,1.0,0.0,0.0,0.88,11.5991215096668,15.472631820370129
86,37i9dQZF1DWSJHnPb1f0X3,Cardio,174195.0,50,62.72,0.06,200275.64,1901873.02,0.6,0.0,0.0,0.76,12.067930640347967,14.458349758554947
87,37i9dQZF1DWViBxWcYEI1b,Contemporary Blend,24312.0,54,53.925925925925924,0.037037037037037035,216544.0185185185,761727.4074074074,0.5185185185185185,0.0,0.037037037037037035,0.25925925925925924,10.09872533459663,13.543344037605902
88,37i9dQZF1DWUH2AzNQzWua,Acoustic Hits: Oldies but Goodies,424749.0,72,64.875,0.013888888888888888,243819.76388888888,3333433.138888889,0.9444444444444444,0.0,0.041666666666666664,0.6944444444444444,12.959253685205333,15.019513303508633
89,37i9dQZF1DWWMOmoXKqHTD,Songs to Sing in the Car,4042.0,100,58.23,0.12,239640.7,3709871.94,0.86,0.0,0.09,0.82,8.304494897963567,15.12650791646766
90,37i9dQZF1DX4pAtJteyweQ,Valentine's Day Love,626848.0,92,60.47826086956522,0.021739130434782608,250883.3260869565,2281814.945652174,0.8043478260869565,0.0,0.17391304347826086,0.6086956521739131,13.348459365983127,14.640481713062552
91,37i9dQZF1DWX1UA045EoPG,Fall Flow,461685.0,50,52.86,0.22,202641.16,1088367.42,0.24,0.02,0.0,0.18,13.042638119338333,13.900189351595351
92,37i9dQZF1DWWTuLtC3XxmA,Christmas Contemporary,35081.0,100,32.82,0.0,222927.47,786203.41,0.78,0.0,0.12,0.36,10.465414952351203,13.57497082927924
93,37i9dQZF1DWUFmx4qlvh2f,Home for the Holidays,13341.0,67,44.83582089552239,0.0,223728.5671641791,804955.432835821,0.8208955223880597,0.0,0.11940298507462686,0.2835820895522388,9.498597279178806,13.598542191931248
94,37i9dQZF1DWY58YgA8d6HG,Ultimate Performances,127564.0,40,59.9,0.2,263467.7,3007381.475,0.675,0.025,0.125,0.65,11.75637347842476,14.916580316245573
95,37i9dQZF1DWTx2iSfn9nvg,"Welcome, Marty McFly",355.0,51,56.11764705882353,0.058823529411764705,230422.29411764705,3159521.32,0.8627450980392157,0.0196078431372549,0.058823529411764705,0.6470588235294118,5.872117789475416,14.96593109307603
96,37i9dQZF1DWTyiBJ6yEqeu,Top Gaming Tracks,42656.0,50,72.42,0.62,239899.14,4341282.96,0.78,0.04,0.02,0.9,10.660923222978436,15.283680475294927
97,37i9dQZF1DWVQLL1sym9rG,Carefree Days,81914.0,30,54.53333333333333,0.16666666666666666,213696.53333333333,3834718.5172413792,0.8666666666666667,0.03333333333333333,0.0,0.8666666666666667,11.313425195403495,15.15960659171718
98,37i9dQZF1DWYBO1MoTDhZI,Good Vibes,917395.0,75,65.16,0.05333333333333334,203636.88,423907.88,0.49333333333333335,0.04,0.0,0.24,13.72929341094505,12.957271446457877
99,37i9dQZF1DX172TwS2SP5F,YEAH! Throwback Alarm Clock,78817.0,20,58.3,0.25,221495.65,2654999.05,1.0,0.0,0.0,0.9,11.274883988618907,14.79195485484267
100,37i9dQZF1DWTKvj58xnNNG,No School!,1124335.0,34,47.76470588235294,0.11764705882352941,211181.76470588235,3659108.382352941,0.9705882352941176,0.0,0.0,0.8823529411764706,13.932702307734496,15.1127300643205
101,37i9dQZF1DWSIDZ90IzKHI,Summer Break Forever,698294.0,50,57.9,0.16,212563.84,3160569.36,0.8,0.06,0.0,0.86,13.456395496501639,14.96626274654832
102,37i9dQZF1DXbIGqYf7WDxP,Pop Chillout,541882.0,75,61.32,0.10666666666666667,213274.74666666667,305844.5466666667,0.4533333333333333,0.0,0.0,0.25333333333333335,13.202803544541926,12.63083223442075
103,37i9dQZF1DX1uusaBwROuk,Anti-Valentine's Day,15608.0,50,57.28,0.34,220080.22,3964931.38,0.94,0.0,0.0,0.8,9.655538882302947,15.192999106470054
104,37i9dQZF1DWVLVzn60NyuA,Mardi Gras Party,525.0,30,51.86666666666667,0.4,243632.06666666668,3438684.1666666665,0.8666666666666667,0.0,0.03333333333333333,0.7666666666666667,6.263398262591624,15.050599446484167
105,37i9dQZF1DX0iqKPhkOx4k,Spin Class,60.0,30,55.1,0.06666666666666667,220827.13333333333,4057096.1,0.7666666666666667,0.0,0.0,0.7666666666666667,4.0943445622221,15.215978029361825
106,37i9dQZF1DX64zDfGvlEtl,50 Songs Unplugged,446448.0,50,39.56,0.04,272203.58,1992524.64,0.74,0.02,0.2,0.68,13.009078211150358,14.504913055943947
107,37i9dQZF1DWYWddJiPzbvb,Comfort Zone,48379.0,74,63.932432432432435,0.06756756756756757,236128.97297297296,3369614.027027027,0.9054054054054054,0.0,0.04054054054054054,0.7162162162162162,10.786821114252175,15.030308763729792
108,37i9dQZF1DXd7ukl5yRLE3,Winter is coming,74196.0,40,32.075,0.05,254017.85,941420.85,0.6,0.0,0.2,0.225,11.21446551934657,13.7551455555688
109,37i9dQZF1DXc3FQfFV3K6V,Laidback Acoustic,7566.0,77,56.1948051948052,0.0,218823.5974025974,1004506.064935065,0.7662337662337663,0.0,0.0,0.2727272727272727,8.931419805192975,13.820006500984022
110,37i9dQZF1DX9BXb6GsGCLl,Powerwalk!,25.0,53,63.62264150943396,0.05660377358490566,218768.1320754717,1391742.1320754718,0.6226415094339622,0.0,0.0,0.5094339622641509,3.2188758248682006,14.14606685276983
111,37i9dQZF1DWSqmBTGDYngZ,Songs to Sing in the Shower,794249.0,56,68.55357142857143,0.0,224403.51785714287,2713020.125,0.7142857142857143,0.0,0.25,0.7142857142857143,13.585152293081553,14.813573009601024
112,37i9dQZF1DX7F6T2n2fegs,Throwback Party,32.0,72,64.45833333333333,0.19444444444444445,226109.83333333334,3318939.3055555555,0.8472222222222222,0.013888888888888888,0.027777777777777776,0.6527777777777778,3.4657359027997265,15.01515580356761
113,37i9dQZF1DX4TXm6C4J2mM,TrÌÄå_ning,21.0,48,63.729166666666664,0.125,205350.41666666666,1207184.1666666667,0.6041666666666666,0.020833333333333332,0.0,0.4166666666666667,3.044522437723423,14.003801070599819
114,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,11.0,51,74.50980392156863,0.1568627450980392,196948.60784313726,1888297.3137254901,0.8431372549019608,0.0196078431372549,0.0,0.7843137254901961,2.3978952727983707,14.451186088779815
115,1cddSHoeIrE3m0i8TqYNbn,Annorlunda KÌÄå_rlekslÌÄå´tar,40.0,75,19.893333333333334,0.013333333333333334,224429.37333333332,635326.0133333333,0.64,0.0,0.17333333333333334,0.2,3.6888794541139363,13.361893552950784
116,37i9dQZF1DXboQCHLEaHcr,Fangirls Run The World,178202.0,20,61.3,0.1,219075.95,4103660.45,1.0,0.0,0.0,0.85,12.090673017300421,15.227389926055126
117,37i9dQZF1DX4VvfRBFClxm,Acoustic Pop,79.0,100,52.85,0.02,215030.64,1148946.79,0.64,0.0,0.02,0.42,4.3694478524670215,13.95435624592392
118,37i9dQZF1DWTLSN7iG21yC,Workday Ì¢åÛåÒ Pop,228557.0,100,58.67,0.16,208626.27,709791.39,0.66,0.01,0.01,0.41,12.33954091116223,13.472726388943448
119,37i9dQZF1DX4JAvHpjipBk,New Music Friday,2375900.0,56,50.410714285714285,0.21428571428571427,213710.23214285713,566622.0,0.4642857142857143,0.07142857142857142,0.03571428571428571,0.4107142857142857,14.68088687103688,13.247447693722185
120,37i9dQZF1DX8tZsk68tuDw,Fresh Electronic,1643407.0,50,51.02,0.12,210780.22,314368.58,0.18,0.16,0.0,0.14,14.312282083932244,12.658321398156447
121,37i9dQZF1DXcZDD7cfEKhW,dancePOP,1604050.0,49,64.26530612244898,0.08163265306122448,201847.9387755102,1797992.469387755,0.5918367346938775,0.04081632653061224,0.0,0.6530612244897959,14.288042238992583,14.402181305677765
122,37i9dQZF1DX5GiUwx1edLZ,Club Acoustic,119538.0,90,33.65555555555556,0.0,211553.8,740737.8539325843,0.28888888888888886,0.06666666666666667,0.0,0.32222222222222224,11.691389591436879,13.51540206831533
123,37i9dQZF1DX21UfQ8M3LWJ,Workout Remix,469065.0,50,49.12,0.08,218107.3,1947739.06,0.76,0.04,0.0,0.74,13.058496630575862,14.48217980144007
124,37i9dQZF1DWZqyWCBK6QTt,Spotify Sessions: Covers,2521.0,100,46.51,0.05,223793.73,767036.81,0.77,0.01,0.07,0.37,7.83241092718792,13.55029007137512
125,0aArwHugPhiiuaL8KxyVXQ,Spotify Global Discoveries,136.0,100,16.85,0.04,235778.88,225039.1,0.56,0.01,0.07,0.13,4.912654885736052,12.324029443866726
126,2Hg4Q2t6mD8PITWKAQCMFD,Top Tracks in Travel,747.0,25,41.28,0.0,223987.12,1434433.64,0.8,0.0,0.04,0.36,6.616065185132817,14.176280653312615
127,1yHZ5C3penaxRdWR7LRIOb,New Music Friday,2057334.0,56,50.410714285714285,0.21428571428571427,213710.23214285713,566622.0,0.4642857142857143,0.07142857142857142,0.03571428571428571,0.4107142857142857,14.536921527841097,13.247447693722185
128,37i9dQZF1DX8f6LHxMjnzD,Weekly Buzz,2065810.0,55,42.43636363636364,0.23636363636363636,214644.32727272727,486384.44444444444,0.4,0.03636363636363636,0.01818181818181818,0.38181818181818183,14.541032959282619,13.09475462812854
129,5sty33UvgJZzeyfocoOaUV,#MakeitHappen,1428639.0,30,55.333333333333336,0.16666666666666666,220558.7,2667908.6666666665,0.9,0.0,0.03333333333333333,0.7666666666666667,14.172232800784396,14.796805452548135
130,37i9dQZF1DX4MdGfYdhVoI,Best of Spotify (So Far),390677.0,24,67.29166666666667,0.20833333333333334,236435.66666666666,4569986.833333333,0.9583333333333334,0.0,0.041666666666666664,0.8333333333333334,12.875636410613122,15.335020881757558
